,lemma,pos,gender,word_cluster,TYPE
9480,ἀνωμολογημένως,ADV,-,9407,
100103,ὡμολογημένως,ADV,-,9407,
9488,ἀνωνυμία,NOUN,f,9415,
60912,νωνυμία,NOUN,f,9415,
9489,ἀνώνυμος,ADJ,-,9416,
60914,νώνυμος,ADJ,-,9416,
9620,ἄοζος,NOUN,m,9547,
9621,ἄοζος,NOUN,m,9547,
9631,ἀοιδός,NOUN,m,9557,
9632,ἀοιδός,NOUN,m,9557,
9772,ἀπαλγέω,VERB,-,9697,
91894,ὑπαλγέω,VERB,-,9697,
9791,ἀπάλλαξις,NOUN,f,9716,
32454,ἐπάλλαξις,NOUN,f,9716,
65500,πάλαξις,NOUN,f,9716,
91905,ὑπάλλαξις,NOUN,f,9716,
9792,ἀπαλλάσσω,VERB,-,9717,
66878,παραλλάσσω,VERB,-,9717,
9818,ἁπαλύνω,VERB,-,9743,
65693,παλύνω,VERB,-,9743,
9851,ἀπαναλίσκω,VERB,-,9776,
91935,ὑπαναλίσκω,VERB,-,9776,
9880,ἁπανταχόθεν,ADV,-,9805,
66172,πανταχόθεν,ADV,-,9805,
9886,ἀπάντησις,NOUN,f,9811,
91969,ὑπάντησις,NOUN,f,9811,
9888,ἀπαντητήριον,NOUN,n,9813,
66703,παρακεντητήριον,NOUN,n,9813,
9896,ἀπάντομαι,VERB,-,9821,
91976,ὑπάντομαι,VERB,-,9821,
9925,ἀπαράκλητος,ADJ,-,9850,
66734,παράκλητος,ADJ,-,9850,
9936,ἀπαράλυτος,ADJ,-,9861,
66915,παράλυτος,ADJ,-,9861,
9939,ἀπαράμονος,ADJ,-,9864,
66964,παράμονος,ADJ,-,9864,
9947,ἀπαράσημος,ADJ,-,9872,
67254,παράσημος,ADJ,-,9872,
9963,ἀπαραχώρητος,ADJ,-,9888,
38307,εὐπαραχώρητος,ADJ,-,9888,
9983,ἀπαριθμέω,VERB,-,9908,
32752,ἐπαριθμέω,VERB,-,9908,
9994,ἀπάρκτιος,ADJ,-,9919,
92008,ὑπάρκτιος,ADJ,-,9919,
10010,ἀπαρτής,ADJ,-,9935,
32769,ἐπαρτής,ADJ,-,9935,
10054,ἀπάτημα,NOUN,n,9979,
68415,πάτημα,NOUN,n,9979,
10057,ἀπάτησις,NOUN,f,9982,
68417,πάτησις,NOUN,f,9982,
10058,ἀπατητής,NOUN,m,9983,
68420,πατητής,NOUN,m,9983,
10071,ἀπάτωρ,NOUN,m,9996,
68508,πάτωρ,NOUN,m,9996,
10077,ἀπαυγής,ADJ,-,10002,
92050,ὑπαυγής,ADJ,-,10002,
10083,ἀπαυλισμός,NOUN,m,10008,
32815,ἐπαυλισμός,NOUN,m,10008,
10108,ἀπεγνωσμένως,ADV,-,10033,
32881,ἐπεγνωσμένως,ADV,-,10033,
10109,ἀπεδανός,ADJ,-,10034,
40641,ἠπεδανός,ADJ,-,10034,
68585,πεδανός,ADJ,-,10034,
10119,ἀπειθαρχία,NOUN,f,10044,
68668,πειθαρχία,NOUN,f,10044,
10168,ἀπειροειδής,ADJ,-,10093,
82374,σπειροειδής,ADJ,-,10093,
10196,ἀπεκβαίνω,VERB,-,10121,
32966,ἐπεκβαίνω,VERB,-,10121,
10197,ἀπεκβάλλω,VERB,-,10122,
32967,ἐπεκβάλλω,VERB,-,10122,
92090,ὑπεκβάλλω,VERB,-,10122,
10208,ἀπεκλανθάνομαι,VERB,-,10133,
11309,ἀπολανθάνομαι,VERB,-,10133,
10209,ἀπεκλέγομαι,VERB,-,10134,
32981,ἐπεκλέγομαι,VERB,-,10134,
10221,ἀπέλασις,NOUN,f,10146,
33001,ἐπέλασις,NOUN,f,10146,
68758,πέλασις,NOUN,f,10146,
10265,ἀπενέπω,VERB,-,10190,WR
10272,ἀπεννέπω,VERB,-,10190,WR
10274,ἀπεντεῦθεν,ADV,-,10198,
33069,ἐπεντεῦθεν,ADV,-,10198,
10276,ἀπεξαιρέω,VERB,-,10200,
92185,ὑπεξαιρέω,VERB,-,10200,
10278,ἀπεξηγέομαι,VERB,-,10202,
33098,ἐπεξηγέομαι,VERB,-,10202,
10285,ἀπέπειρος,ADJ,-,10209,
59981,νεοπέπειρος,ADJ,-,10209,
69163,πέπειρος,ADJ,-,10209,
10293,ἀπέρασις,NOUN,f,10217,
69224,πέρασις,NOUN,f,10217,
10302,ἄπεργος,ADJ,-,10226,
92391,ὕπεργος,ADJ,-,10226,
10310,ἀπερεύγομαι,VERB,-,10234,
33120,ἐπερεύγομαι,VERB,-,10234,
92503,ὑπερεύγομαι,VERB,-,10234,
10322,ἀπερίεργος,ADJ,-,10246,
69543,περίεργος,ADJ,-,10246,
10330,ἀπερίκτητος,ADJ,-,10254,
69792,περίκτητος,ADJ,-,10254,
10332,ἀπεριλάλητος,ADJ,-,10256,
69821,περιλάλητος,ADJ,-,10256,
10338,ἀπερίοπτος,ADJ,-,10262,
69983,περίοπτος,ADJ,-,10262,
10339,ἀπεριόριστος,ADJ,-,10263,
69994,περιόριστος,ADJ,-,10263,
10343,ἀπερίπτυκτος,ADJ,-,10267,
70175,περίπτυκτος,ADJ,-,10267,
10351,ἀπερίστατος,ADJ,-,10275,
70359,περίστατος,ADJ,-,10275,
10352,ἀπερίστικτος,ADJ,-,10276,
70401,περίστικτος,ADJ,-,10276,
10362,ἀπερίψυκτος,ADJ,-,10286,
70718,περίψυκτος,ADJ,-,10286,
10373,ἀπέρχομαι,VERB,-,10297,
33125,ἐπέρχομαι,VERB,-,10297,
10387,ἀπέτηλος,ADJ,-,10311,
70847,πέτηλος,ADJ,-,10311,
10411,ἀπεφεισμένως,ADV,-,10335,
70914,πεφεισμένως,ADV,-,10335,
10451,ἀπήνη,NOUN,f,10375,
71030,πήνη,NOUN,f,10375,
10481,ἀπιθανότης,NOUN,f,10405,
71112,πιθανότης,NOUN,f,10405,
10487,ἀπικρόχολος,ADJ,-,10411,
71164,πικρόχολος,ADJ,-,10411,
10496,ἀπιοειδής,ADJ,-,10420,
71250,πιοειδής,ADJ,-,10420,
10498,ἄπιος,NOUN,f,10422,
10499,ἄπιος,NOUN,f,10422,
10550,ἄπληκτος,ADJ,-,10473,
27893,ἔκπληκτος,ADJ,-,10473,
10565,ἁπλοειδής,ADJ,-,10488,
52291,κωλοειδής,ADJ,-,10488,
10567,ἁπλοϊκός,ADJ,-,10490,
71852,πλοϊκός,ADJ,-,10490,
10593,ἀπνεύματος,ADJ,-,10516,
11719,ἀποπνεύματος,ADJ,-,10516,
10603,ἀπό,ADP,-,10526,
10604,ἀπό,ADP,-,10526,
10613,ἀποβάπτω,VERB,-,10535,
93061,ὑποβάπτω,VERB,-,10535,
10643,ἀπόβλητος,ADJ,-,10565,
93091,ὑπόβλητος,ADJ,-,10565,
10651,ἀποβολιμαῖος,ADJ,-,10573,
93098,ὑποβολιμαῖος,ADJ,-,10573,
10655,ἀποβόσκομαι,VERB,-,10577,
93102,ὑποβόσκομαι,VERB,-,10577,
10701,ἀπογλαύκωσις,NOUN,f,10623,
93139,ὑπογλαύκωσις,NOUN,f,10623,
10720,ἀπογραφεύς,NOUN,m,10642,
93157,ὑπογραφεύς,NOUN,m,10642,
10769,ἀποδέκομαι,VERB,-,10691,
93190,ὑποδέκομαι,VERB,-,10691,
10776,ἀποδέρκομαι,VERB,-,10698,
93205,ὑποδέρκομαι,VERB,-,10698,
10787,ἀποδέχομαι,VERB,-,10709,
72018,ποδδέχομαι,VERB,-,10709,
93219,ὑποδέχομαι,VERB,-,10709,
10799,ἀποδιαιρέω,VERB,-,10721,
93237,ὑποδιαιρέω,VERB,-,10721,
10812,ἀποδιαστέλλω,VERB,-,10734,
22018,διαστέλλω,VERB,-,10734,
10826,ἀπόδικος,ADJ,-,10748,
93258,ὑπόδικος,ADJ,-,10748,
10882,ἀποδύρομαι,VERB,-,10804,
35819,ἐποδύρομαι,VERB,-,10804,
10888,ἀποδυτήριον,NOUN,n,10810,
93304,ὑποδυτήριον,NOUN,n,10810,
10898,ἀποζέννυμι,VERB,-,10820,
29839,ἐναποζέννυμι,VERB,-,10820,
10903,ἀπόζευξις,NOUN,f,10825,
93315,ὑπόζευξις,NOUN,f,10825,
10915,ἀποθαλασσόω,VERB,-,10837,
40894,θαλασσόω,VERB,-,10837,
10917,ἀποθαρρέω,VERB,-,10839,
93333,ὑποθαρρέω,VERB,-,10839,
10924,ἀποθεμελιόω,VERB,-,10846,
41172,θεμελιόω,VERB,-,10846,
75078,προθεμελιόω,VERB,-,10846,
10933,ἀποθεραπεύω,VERB,-,10855,
93338,ὑποθεραπεύω,VERB,-,10855,
10943,ἀποθετικός,ADJ,-,10865,
60565,νομοθετικός,ADJ,-,10865,
10946,ἀποθεωρέω,VERB,-,10868,
93348,ὑποθεωρέω,VERB,-,10868,
10958,ἀποθησαυρίζω,VERB,-,10880,
27289,ἐκθησαυρίζω,VERB,-,10880,
41796,θησαυρίζω,VERB,-,10880,
10959,ἀποθησαυρισμός,NOUN,m,10881,
41799,θησαυρισμός,NOUN,m,10881,
11007,ἀποικονομέω,VERB,-,10929,
86864,συνοικονομέω,VERB,-,10929,
11008,ἀποικονόμησις,NOUN,f,10930,
32049,ἐξοικονόμησις,NOUN,f,10930,
11019,ἀποινόδικος,ADJ,-,10941,
49925,κοινόδικος,ADJ,-,10941,
11033,ἀποκάθαρμα,NOUN,n,10955,
44111,κάθαρμα,NOUN,n,10955,
11034,ἀποκάθαρσις,NOUN,f,10956,
44127,κάθαρσις,NOUN,f,10956,
93398,ὑποκάθαρσις,NOUN,f,10956,
11035,ἀποκαθαρτέον,ADJ,-,10957,
44128,καθαρτέος,ADJ,-,10957,
11071,ἀποκαρπόω,VERB,-,10993,
45601,καρπόω,VERB,-,10993,
11078,ἀποκαταβαίνω,VERB,-,11000,
25688,ἐγκαταβαίνω,VERB,-,11000,
45744,καταβαίνω,VERB,-,11000,
45759,καταβασκαίνω,VERB,-,11000,
11082,ἀποκαταλαμβάνω,VERB,-,11004,
46381,καταλαμβάνω,VERB,-,11004,
83959,συγκαταλαμβάνω,VERB,-,11004,
11110,ἀποκεκρυμμένως,ADV,-,11032,
33941,ἐπικεκρυμμένως,ADV,-,11032,
48282,κεκρυμμένως,ADV,-,11032,
11115,ἀποκέντησις,NOUN,f,11037,
21096,διακέντησις,NOUN,f,11037,
48423,κέντησις,NOUN,f,11037,
11125,ἀποκεχωρισμένως,ADV,-,11046,
21105,διακεχωρισμένως,ADV,-,11046,
48779,κεχωρισμένως,ADV,-,11046,
11131,ἀποκηρύσσω,VERB,-,11052,
93469,ὑποκηρύσσω,VERB,-,11052,
11136,ἀποκινδυνεύω,VERB,-,11057,
49115,κινδυνεύω,VERB,-,11057,
93472,ὑποκινδυνεύω,VERB,-,11057,
11137,ἀποκινέω,VERB,-,11058,
93474,ὑποκινέω,VERB,-,11058,
11186,ἀποκολακεύω,VERB,-,11107,
93507,ὑποκολακεύω,VERB,-,11107,
11196,ἀποκομιστής,NOUN,m,11117,
50259,κομιστής,NOUN,m,11117,
11199,ἀποκονδυλόομαι,VERB,-,11120,
50318,κονδυλόομαι,VERB,-,11120,
11217,ἀποκοτταβίζω,VERB,-,11138,
50756,κοτταβίζω,VERB,-,11138,
11218,ἀποκοτταβισμός,NOUN,m,11139,
50760,κοτταβισμός,NOUN,m,11139,
11253,ἀποκρουστικός,ADJ,-,11174,
21219,διακρουστικός,ADJ,-,11174,
51441,κρουστικός,ADJ,-,11174,
11259,ἀποκρυσταλλόομαι,VERB,-,11180,
51481,κρυσταλλόομαι,VERB,-,11180,
11261,ἀπόκρυφος,ADJ,-,11182,
93548,ὑπόκρυφος,ADJ,-,11182,
11287,ἀποκυρτόομαι,VERB,-,11208,
93560,ὑποκυρτόομαι,VERB,-,11208,
11304,ἀπολαλέω,VERB,-,11225,
93572,ὑπολαλέω,VERB,-,11225,
11328,ἀπόλειψις,NOUN,f,11248,
93589,ὑπόλειψις,NOUN,f,11248,
11346,ἀπόληξις,NOUN,f,11266,
93604,ὑπόληξις,NOUN,f,11266,
11349,ἀποληρέω,VERB,-,11269,
93607,ὑποληρέω,VERB,-,11269,
11350,ἀπόληψις,NOUN,f,11270,
93610,ὑπόληψις,NOUN,f,11270,
11364,ἀπολισθάνω,VERB,-,11284,
35862,ἐπολισθάνω,VERB,-,11284,
11411,ἀπολυπράγμων,ADJ,-,11331,
73058,πολυπράγμων,ADJ,-,11331,
11428,ἀπομαγδαλία,NOUN,f,11348,
11429,ἀπομαγδαλίς,NOUN,f,11348,
11440,ἀπομαλακίζομαι,VERB,-,11359,
55209,μαλακίζομαι,VERB,-,11359,
93650,ὑπομαλακίζομαι,VERB,-,11359,
11441,ἀπομαλθακίζομαι,VERB,-,11360,
55265,μαλθακίζομαι,VERB,-,11360,
11450,ἀπομαρτυρέω,VERB,-,11369,
93658,ὑπομαρτυρέω,VERB,-,11369,
11451,ἀπομαρτύρομαι,VERB,-,11370,
55488,μαρτύρομαι,VERB,-,11370,
75510,προμαρτύρομαι,VERB,-,11370,
11456,ἀπομάχομαι,VERB,-,11375,
55673,μάχομαι,VERB,-,11375,
75519,προμάχομαι,VERB,-,11375,
11465,ἀπομέλανσις,NOUN,f,11384,
56213,μέλανσις,NOUN,f,11384,
11468,ἀπομέμφομαι,VERB,-,11387,
93674,ὑπομέμφομαι,VERB,-,11387,
11483,ἀπομηρύομαι,VERB,-,11401,
57575,μηρύομαι,VERB,-,11401,
11510,ἀπομοτικός,ADJ,-,11428,
12753,ἀπωμοτικός,ADJ,-,11428,
11521,ἀπόμυξις,NOUN,f,11439,
93723,ὑπόμυξις,NOUN,f,11439,
11673,ἀποπίμπλημι,VERB,-,11591,
93833,ὑποπίμπλημι,VERB,-,11591,
11708,ἀπόπλοος,NOUN,m,11626,
11709,ἀπόπλοος,NOUN,m,11626,
11772,ἀποπτίσσω,VERB,-,11688,
93897,ὑποπτίσσω,VERB,-,11688,
11808,ἀπόρημα,NOUN,n,11724,
11845,ἀπόρρημα,NOUN,n,11724,
11827,ἀπορραίνω,VERB,-,11743,
11867,ἀπορρυπαίνω,VERB,-,11743,
11843,ἀπορρέω,VERB,-,11759,
93935,ὑπορρέω,VERB,-,11759,
11844,ἀπορρήγνυμι,VERB,-,11760,
93936,ὑπορρήγνυμι,VERB,-,11760,
11876,ἀπορχέομαι,VERB,-,11790,
93955,ὑπορχέομαι,VERB,-,11790,
11894,ἀποσημειόομαι,VERB,-,11808,
93981,ὑποσημειόομαι,VERB,-,11808,
11915,ἀποσκέπτομαι,VERB,-,11829,
94004,ὑποσκέπτομαι,VERB,-,11829,
11936,ἀποσκολοπίζω,VERB,-,11850,
81740,σκολοπίζω,VERB,-,11850,
11937,ἀποσκοπεύω,VERB,-,11851,
81765,σκοπεύω,VERB,-,11851,
11979,ἀποσπάδων,NOUN,m,11893,
82246,σπάδων,NOUN,m,11893,
11981,ἀποσπάραγμα,NOUN,n,11895,
82299,σπάραγμα,NOUN,n,11895,
11998,ἀποσπερματισμός,NOUN,m,11912,
82403,σπερματισμός,NOUN,m,11912,
11999,ἀποσπερματόομαι,VERB,-,11913,
82407,σπερματόομαι,VERB,-,11913,
82427,σπερμόομαι,VERB,-,11913,
12001,ἀποσπινθηρίζω,VERB,-,11915,
82469,σπινθηρίζω,VERB,-,11915,
12004,ἀποσπογγίζω,VERB,-,11918,
94050,ὑποσπογγίζω,VERB,-,11918,
12068,ἀποστήριγμα,NOUN,n,11982,
94085,ὑποστήριγμα,NOUN,n,11982,
12126,ἀποσυρίζω,VERB,-,12040,
94141,ὑποσυρίζω,VERB,-,12040,
12130,ἀπόσφαγμα,NOUN,n,12044,
94146,ὑπόσφαγμα,NOUN,n,12044,
12141,ἀποσφενδονάω,VERB,-,12055,
22086,διασφενδονάω,VERB,-,12055,
87623,σφενδονάω,VERB,-,12055,
12180,ἀποτακτικός,NOUN,m,12094,
77869,προτακτικός,NOUN,m,12094,
12185,ἀποτανύω,VERB,-,12099,
94179,ὑποτανύω,VERB,-,12099,
12235,ἀπότευξις,NOUN,f,12149,
94203,ὑπότευξις,NOUN,f,12149,
12241,ἀποτηρέω,VERB,-,12155,
94207,ὑποτηρέω,VERB,-,12155,
12252,ἀποτίμησις,NOUN,f,12166,
94212,ὑποτίμησις,NOUN,f,12166,
12271,ἀπότοκος,NOUN,m,12185,
12272,ἀπότοκος,NOUN,m,12185,
12282,ἀποτορεύω,VERB,-,12195,
12283,ἀποτορνεύω,VERB,-,12195,
12310,ἀποτροπή,NOUN,f,12222,
77970,προτροπή,NOUN,f,12222,
12335,ἀποτύμβιος,ADJ,-,12247,
94287,ὑποτύμβιος,ADJ,-,12247,
12342,ἀποτύπωσις,NOUN,f,12254,
94291,ὑποτύπωσις,NOUN,f,12254,
12357,ἀπουρέω,VERB,-,12269,
94314,ὑπουρέω,VERB,-,12269,
12370,ἀποφαλακρόομαι,VERB,-,12282,
94919,φαλακρόομαι,VERB,-,12282,
12396,ἀποφθεγματικός,ADJ,-,12308,
95316,φθεγματικός,ADJ,-,12308,
12403,ἀποφλαυρίζω,VERB,-,12315,
28351,ἐκφλαυρίζω,VERB,-,12315,
96239,φλαυρίζω,VERB,-,12315,
12405,ἀποφλεγματίζω,VERB,-,12317,
94351,ὑποφλεγματίζω,VERB,-,12317,
12406,ἀποφλεγματικός,ADJ,-,12318,
96269,φλεγματικός,ADJ,-,12318,
12407,ἀποφλεγματισμός,NOUN,m,12319,
96271,φλεγματισμός,NOUN,m,12319,
12421,ἀποφορέω,VERB,-,12333,
94361,ὑποφορέω,VERB,-,12333,
12488,ἀποχρέμπτομαι,VERB,-,12400,
94427,ὑποχρέμπτομαι,VERB,-,12400,
12505,ἀπόχυτος,ADJ,-,12417,
94441,ὑπόχυτος,ADJ,-,12417,
12509,ἀποχωρέω,VERB,-,12421,
94445,ὑποχωρέω,VERB,-,12421,
12577,ἀπρόδικος,ADJ,-,12489,
74651,πρόδικος,ADJ,-,12489,
12582,ἀπρόθυμος,ADJ,-,12494,
75114,πρόθυμος,ADJ,-,12494,
12591,ἀπρόληπτος,ADJ,-,12502,
12644,ἀπρόσληπτος,ADJ,-,12502,
12603,ἀπρόοπτος,ADJ,-,12514,
75686,πρόοπτος,ADJ,-,12514,
12608,ἀπρόρρητος,ADJ,-,12519,
75928,πρόρρητος,ADJ,-,12519,
12630,ἀπροσηνής,ADJ,-,12541,
76853,προσηνής,ADJ,-,12541,
12631,ἀπροσθετέω,VERB,-,12542,
76874,προσθετέω,VERB,-,12542,
12640,ἀπρόσκοπος,ADJ,-,12551,
77102,πρόσκοπος,ADJ,-,12551,
12642,ἀπροσκορής,ADJ,-,12553,
77105,προσκορής,ADJ,-,12553,
12660,ἀπρόσπλοκος,ADJ,-,12570,
41322,θεοπρόσπλοκος,ADJ,-,12570,
77422,πρόσπλοκος,ADJ,-,12570,
12673,ἀπροσφυής,ADJ,-,12583,
77771,προσφυής,ADJ,-,12583,
12683,ἀπροτίοπτος,ADJ,-,12593,
77947,προτίοπτος,ADJ,-,12593,
12684,ἀπροφανής,ADJ,-,12594,
78057,προφανής,ADJ,-,12594,
12686,ἀπρόφατος,ADJ,-,12596,
78067,πρόφατος,ADJ,-,12596,
12697,ἀπτερύσσομαι,VERB,-,12607,
78509,πτερύσσομαι,VERB,-,12607,
12789,ἀράζω,VERB,-,12698,WR
13406,ἀρράζω,VERB,-,12698,WR
12825,ἀρατήριον,NOUN,n,12734,
73905,πρατήριον,NOUN,n,12734,
13008,Ἄρειος,NOUN,m,12917,
13009,Ἄρειος,NOUN,m,12917,
13011,ἄρεκτος,ADJ,-,12919,WR
13412,ἄρρεκτος,ADJ,-,12919,WR
13038,ἀρή,NOUN,f,12946,
13039,ἀρή,NOUN,f,12946,
13052,ἀρητήριον,NOUN,n,12959,
13127,ἀριστητήριον,NOUN,n,12959,
13286,ἁρμοστικός,ADJ,-,13192,
85662,συναρμοστικός,ADJ,-,13192,
13386,ἅρπασις,NOUN,f,13292,
21835,διάρπασις,NOUN,f,13292,
13853,ἀρχιπατριώτης,NOUN,m,13757,
68447,πατριώτης,NOUN,m,13757,
13913,ἀρωματίζω,VERB,-,13817,
83665,στρωματίζω,VERB,-,13817,
13929,ἀσάμινθος,NOUN,f,13833,
13930,ἀσάμινθος,NOUN,f,13833,
14044,ἀσκαρδαμυκτέω,VERB,-,13947,
81324,σκαρδαμυκτέω,VERB,-,13947,
14108,ἀσκωληκόβρωτος,ADJ,-,14011,
82023,σκωληκόβρωτος,ADJ,-,14011,
14130,ἀσόλοικος,ADJ,-,14033,
82178,σόλοικος,ADJ,-,14033,
14146,ἀσπαρίζω,VERB,-,14049,
82320,σπαρίζω,VERB,-,14049,
14231,ἄστατος,ADJ,-,14134,
94532,ὕστατος,ADJ,-,14134,
14258,ἀστερίζω,VERB,-,14161,
83009,στερίζω,VERB,-,14161,
94541,ὑστερίζω,VERB,-,14161,
14276,ἀστεροπή,NOUN,f,14179,
83038,στεροπή,NOUN,f,14179,
14311,ἄστλιγξ,NOUN,f,14214,
64519,ὄστλιγξ,NOUN,f,14214,
14336,ἀστράβηλος,NOUN,m,14239,
83429,στράβηλος,NOUN,m,14239,
14383,ἀστροβλησία,NOUN,f,14286,WR
14386,ἀστροβολησία,NOUN,f,14286,WR
14466,ἀσυγγενής,ADJ,-,14368,
83807,συγγενής,ADJ,-,14368,
14468,ἀσυγγνώμων,ADJ,-,14370,
83829,συγγνώμων,ADJ,-,14370,
14480,ἀσύγκρατος,ADJ,-,14382,
84167,σύγκρατος,ADJ,-,14382,
14505,ἀσύμμαχος,ADJ,-,14407,
84582,σύμμαχος,ADJ,-,14407,
14506,ἀσύμμετρος,ADJ,-,14408,
84636,σύμμετρος,ADJ,-,14408,
14511,ἀσυμπαθής,ADJ,-,14413,
84697,συμπαθής,ADJ,-,14413,
14515,ἀσύμπλεκτος,ADJ,-,14417,
84921,σύμπλεκτος,ADJ,-,14417,
14517,ἀσύμπλοκος,ADJ,-,14419,
84942,σύμπλοκος,ADJ,-,14419,
14523,ἀσύμφορος,ADJ,-,14425,
85122,σύμφορος,ADJ,-,14425,
14526,ἀσύμφυτος,ADJ,-,14428,
85159,σύμφυτος,ADJ,-,14428,
14527,ἀσυμφωνέω,VERB,-,14429,
85161,συμφωνέω,VERB,-,14429,
14528,ἀσυμφωνία,NOUN,f,14430,
85164,συμφωνία,NOUN,f,14430,
14532,ἀσυνακόλουθος,ADJ,-,14434,
85292,συνακόλουθος,ADJ,-,14434,
14543,ἀσύνδηλος,ADJ,-,14445,
85788,σύνδηλος,ADJ,-,14445,
14551,ἀσυνεσία,NOUN,f,14453,
14559,ἀσυνθεσία,NOUN,f,14453,
14665,ἀταλαίπωρος,ADJ,-,14566,
88111,ταλαίπωρος,ADJ,-,14566,
14682,ἀταραχώδης,ADJ,-,14583,
88293,ταραχώδης,ADJ,-,14583,
14708,ἀτεκνόω,VERB,-,14609,
28166,ἐκτεκνόω,VERB,-,14609,
88659,τεκνόω,VERB,-,14609,
14709,ἀτέκνωσις,NOUN,f,14610,
88661,τέκνωσις,NOUN,f,14610,
14727,ἄτερ,ADP,-,14628,
14728,ἄτερ,ADP,-,14628,
14763,ἀτημελέω,VERB,-,14663,
89420,τημελέω,VERB,-,14663,
14790,ἀτιμόω,VERB,-,14690,
89546,τιμόω,VERB,-,14690,
14803,Ἄτλας,NOUN,m,14703,
14804,ἄτλας,NOUN,m,14703,
14840,ἀτονόω,VERB,-,14739,
89756,τονόω,VERB,-,14739,
15241,αὐτογένητος,ADJ,-,15140,
15243,αὐτογέννητος,ADJ,-,15140,
15427,αὐτοπάθεια,NOUN,f,15324,
88447,ταὐτοπάθεια,NOUN,f,15324,
15441,αὐτοποδία,NOUN,f,15338,
88448,ταὐτοποδία,NOUN,f,15338,
15527,αὐτοτελειότης,NOUN,f,15424,
88690,τελειότης,NOUN,f,15424,
15551,αὐτοφανής,ADJ,-,15448,
88457,ταὐτοφανής,ADJ,-,15448,
15674,ἀφαντασίαστος,ADJ,-,15571,
15675,ἀφαντασίωτος,ADJ,-,15571,
15734,ἀφερεπονία,NOUN,f,15629,
95233,φερεπονία,NOUN,f,15629,
15735,ἀφερέπονος,ADJ,-,15630,
95234,φερέπονος,ADJ,-,15630,
15812,ἄφθογγος,ADJ,-,15707,
25247,δύσφθογγος,ADJ,-,15707,
15825,ἀφιδρωτήριον,NOUN,n,15720,
42709,ἱδρωτήριον,NOUN,n,15720,
15835,ἀφιλάγαθος,ADJ,-,15730,
95419,φιλάγαθος,ADJ,-,15730,
15837,ἀφιλάνθρωπος,ADJ,-,15732,
95481,φιλάνθρωπος,ADJ,-,15732,
15838,ἀφιλαργυρία,NOUN,f,15733,
95492,φιλαργυρία,NOUN,f,15733,
15839,ἀφιλάργυρος,ADJ,-,15734,
95493,φιλάργυρος,ADJ,-,15734,
15848,ἀφιλοδοξέω,VERB,-,15743,
95724,φιλοδοξέω,VERB,-,15743,
15849,ἀφιλόδοξος,ADJ,-,15744,
95726,φιλόδοξος,ADJ,-,15744,
15850,ἀφιλοικτίρμων,ADJ,-,15745,
95773,φιλοικτίρμων,ADJ,-,15745,
15853,ἀφιλόκαλος,ADJ,-,15748,
95791,φιλόκαλος,ADJ,-,15748,
15854,ἀφιλόλογος,ADJ,-,15749,
95856,φιλόλογος,ADJ,-,15749,
15858,ἀφιλοπλουτία,NOUN,f,15753,
95961,φιλοπλουτία,NOUN,f,15753,
15863,ἀφιλοσοφία,NOUN,f,15758,
96044,φιλοσοφία,NOUN,f,15758,
15865,ἀφιλοστοργία,NOUN,f,15760,
96059,φιλοστοργία,NOUN,f,15760,
15866,ἀφιλόστοργος,ADJ,-,15761,
96060,φιλόστοργος,ADJ,-,15761,
15869,ἀφιλοχρηματία,NOUN,f,15764,
96140,φιλοχρηματία,NOUN,f,15764,
15870,ἀφιλόψυχος,ADJ,-,15765,
96169,φιλόψυχος,ADJ,-,15765,
15872,ἀφίμωσις,NOUN,f,15767,
96216,φίμωσις,NOUN,f,15767,
15874,ἀφιππάζομαι,VERB,-,15769,
39264,ἐφιππάζομαι,VERB,-,15769,
15880,ἀφίπταμαι,VERB,-,15775,
39271,ἐφίπταμαι,VERB,-,15775,
15899,ἀφοβέω,VERB,-,15794,
96417,φοβέω,VERB,-,15794,
15938,ἀφορμάω,VERB,-,15833,
39313,ἐφορμάω,VERB,-,15833,
15945,ἀφορολόγητος,ADJ,-,15840,
96612,φορολόγητος,ADJ,-,15840,
15956,ἀφραδής,ADJ,-,15851,
96671,φραδής,ADJ,-,15851,
15963,ἀφραστύς,NOUN,f,15858,
96688,φραστύς,NOUN,f,15858,
15979,ἀφρογένεια,NOUN,f,15874,
58420,μονογένεια,NOUN,f,15874,
15993,ἀφρόνησις,NOUN,f,15888,
96794,φρόνησις,NOUN,f,15888,
16114,ἀχειροποίητος,ADJ,-,16009,
97936,χειροποίητος,ADJ,-,16009,
16184,ἀχρειόω,VERB,-,16079,
98712,χρειόω,VERB,-,16079,
16197,ἀχρησιμότης,NOUN,f,16092,
98780,χρησιμότης,NOUN,f,16092,
16325,ἄωρος,NOUN,m,16220,
16326,ἄωρος,NOUN,m,16220,
16335,βαβάζω,VERB,-,16229,
27000,ἐκβαβάζω,VERB,-,16229,
16380,βαθυδίνης,NOUN,m,16274,
16381,βαθυδίνης,NOUN,m,16274,
16410,βαθύπεπλος,ADJ,-,16303,
16417,βαθύπλοος,ADJ,-,16303,
16450,βαθύσχινος,ADJ,-,16342,
16451,βαθύσχοινος,ADJ,-,16342,
16472,βαιός,ADJ,-,16363,
39905,ἠβαιός,ADJ,-,16363,
16492,βακτήριον,NOUN,n,16383,
55190,μακτήριον,NOUN,n,16383,
16513,Βάκχευσις,NOUN,f,16404,
27003,ἐκβάκχευσις,NOUN,f,16404,
